t,hip_L.q,abduct_L.q,hip_R.q,abduct_R.q
0.920000,0.567486171,0.011968182,0.372607927,-0.004667749
0.921000,0.568838604,0.011897150,0.370938820,-0.004733276
0.922000,0.570176771,0.011825474,0.369260469,-0.004799122
0.923000,0.571500651,0.011753161,0.367572931,-0.004865285
0.924000,0.572810224,0.011680217,0.365876261,-0.004931766
0.925000,0.574105472,0.011606647,0.364170518,-0.004998562
0.926000,0.575386376,0.011532459,0.362455761,-0.005065674
0.927000,0.576652922,0.011457658,0.360732048,-0.005133101
0.928000,0.577905093,0.011382250,0.358999441,-0.005200842
0.929000,0.579142876,0.011306244,0.357258002,-0.005268895
0.930000,0.580366260,0.011229645,0.355507795,-0.005337261
0.931000,0.581575232,0.011152460,0.353748882,-0.005405937
0.932000,0.582769782,0.011074696,0.351981331,-0.005474923
0.933000,0.583949903,0.010996360,0.350205207,-0.005544218
0.934000,0.585115586,0.010917459,0.348420577,-0.005613820
0.935000,0.586266826,0.010838000,0.346627510,-0.005683727
0.936000,0.587403617,0.010757991,0.344826077,-0.005753939
0.937000,0.588525956,0.010677439,0.343016347,-0.005824453
0.938000,0.589633840,0.010596351,0.341198392,-0.005895269
0.939000,0.590727268,0.010514734,0.339372286,-0.005966385
0.940000,0.591806240,0.010432598,0.337538102,-0.006037798
0.941000,0.592870757,0.010349948,0.335695916,-0.006109507
0.942000,0.593920821,0.010266794,0.333845803,-0.006181510
0.943000,0.594956437,0.010183142,0.331987840,-0.006253805
0.944000,0.595977608,0.010099001,0.330122105,-0.006326390
0.945000,0.596984342,0.010014379,0.328248679,-0.006399263
0.946000,0.597976644,0.009929283,0.326367640,-0.006472422
0.947000,0.598954525,0.009843723,0.324479070,-0.006545864
0.948000,0.599917993,0.009757705,0.322583052,-0.006619586
0.949000,0.600867059,0.009671239,0.320679668,-0.006693588
0.950000,0.601801736,0.009584333,0.318769003,-0.006767865
0.951000,0.602722036,0.009496995,0.316851142,-0.006842415
0.952000,0.603627974,0.009409234,0.314926171,-0.006917236
0.953000,0.604519566,0.009321058,0.312994178,-0.006992325
0.954000,0.605396829,0.009232475,0.311055250,-0.007067679
0.955000,0.606259779,0.009143495,0.309109478,-0.007143294
0.956000,0.607108438,0.009054126,0.307156950,-0.007219169
0.957000,0.607942825,0.008964377,0.305197759,-0.007295299
0.958000,0.608762961,0.008874256,0.303231997,-0.007371682
0.959000,0.609568869,0.008783772,0.301259755,-0.007448314
0.960000,0.610360573,0.008692935,0.299281130,-0.007525192
0.961000,0.611138097,0.008601752,0.297296214,-0.007602312
0.962000,0.611901469,0.008510234,0.295305105,-0.007679671
0.963000,0.612650714,0.008418389,0.293307898,-0.007757266
0.964000,0.613385863,0.008326226,0.291304692,-0.007835091
0.965000,0.614106943,0.008233754,0.289295586,-0.007913145
0.966000,0.614813985,0.008140981,0.287280678,-0.007991422
0.967000,0.615507022,0.008047919,0.285260069,-0.008069919
0.968000,0.616186085,0.007954574,0.283233861,-0.008148632
0.969000,0.616851210,0.007860957,0.281202156,-0.008227557
0.970000,0.617502430,0.007767077,0.279165056,-0.008306689
0.971000,0.618139782,0.007672943,0.277122666,-0.008386024
0.972000,0.618763304,0.007578563,0.275075090,-0.008465557
0.973000,0.619373033,0.007483948,0.273022434,-0.008545286
0.974000,0.619969008,0.007389107,0.270964804,-0.008625203
0.975000,0.620551271,0.007294048,0.268902308,-0.008705306
0.976000,0.621119863,0.007198781,0.266835054,-0.008785589
0.977000,0.621674825,0.007103316,0.264763150,-0.008866048
0.978000,0.622216202,0.007007661,0.262686707,-0.008946678
0.979000,0.622744038,0.006911826,0.260605835,-0.009027473
0.980000,0.623258379,0.006815821,0.258520645,-0.009108429
0.981000,0.623759272,0.006719653,0.256431249,-0.009189540
0.982000,0.624246763,0.006623334,0.254337761,-0.009270802
0.983000,0.624720903,0.006526871,0.252240293,-0.009352209
0.984000,0.625181739,0.006430275,0.250138960,-0.009433755
0.985000,0.625629324,0.006333554,0.248033878,-0.009515436
0.986000,0.626063709,0.006236718,0.245925162,-0.009597246
0.987000,0.626484946,0.006139775,0.243812929,-0.009679179
0.988000,0.626893088,0.006042736,0.241697295,-0.009761229
0.989000,0.627288191,0.005945610,0.239578380,-0.009843392
0.990000,0.627670310,0.005848405,0.237456301,-0.009925660
0.991000,0.628039502,0.005751130,0.235331178,-0.010008028
0.992000,0.628395823,0.005653796,0.233203132,-0.010090491
0.993000,0.628739332,0.005556411,0.231072283,-0.010173042
0.994000,0.629070089,0.005458983,0.228938751,-0.010255675
0.995000,0.629388153,0.005361523,0.226802661,-0.010338384
0.996000,0.629693586,0.005264039,0.224664133,-0.010421162
0.997000,0.629986449,0.005166540,0.222523291,-0.010504004
0.998000,0.630266806,0.005069035,0.220380260,-0.010586903
0.999000,0.630534719,0.004971534,0.218235164,-0.010669853
1.000000,0.630790255,0.004874044,0.216088128,-0.010752847
1.001000,0.631033477,0.004776576,0.213939277,-0.010835878
1.002000,0.631264453,0.004679136,0.211788738,-0.010918940
1.003000,0.631483249,0.004581736,0.209636638,-0.011002027
1.004000,0.631689934,0.004484382,0.207483105,-0.011085131
1.005000,0.631884576,0.004387085,0.205328266,-0.011168246
1.006000,0.632067246,0.004289852,0.203172249,-0.011251365
1.007000,0.632238012,0.004192692,0.201015185,-0.011334481
1.008000,0.632396947,0.004095614,0.198857201,-0.011417587
1.009000,0.632544123,0.003998625,0.196698430,-0.011500676
1.010000,0.632679612,0.003901736,0.194539000,-0.011583741
1.011000,0.632803489,0.003804953,0.192379043,-0.011666775
1.012000,0.632915826,0.003708286,0.190218691,-0.011749771
1.013000,0.633016700,0.003611743,0.188058075,-0.011832721
1.014000,0.633106186,0.003515331,0.185897328,-0.011915619
1.015000,0.633184360,0.003419059,0.183736583,-0.011998456
1.016000,0.633251301,0.003322935,0.181575973,-0.012081227
1.017000,0.633307085,0.003226967,0.179415632,-0.012163922
1.018000,0.633351792,0.003131164,0.177255693,-0.012246536
1.019000,0.633385501,0.003035532,0.175096292,-0.012329059
1.020000,0.633408291,0.002940080,0.172937563,-0.012411486
1.021000,0.633420245,0.002844816,0.170779642,-0.012493808
1.022000,0.633421442,0.002749746,0.168622663,-0.012576018
1.023000,0.633411965,0.002654880,0.166466763,-0.012658108
1.024000,0.633391896,0.002560224,0.164312079,-0.012740071
1.025000,0.633361319,0.002465786,0.162158746,-0.012821899
1.026000,0.633320318,0.002371573,0.160006902,-0.012903584
1.027000,0.633268977,0.002277593,0.157856684,-0.012985118
1.028000,0.633207381,0.002183853,0.155708229,-0.013066495
1.029000,0.633135616,0.002090360,0.153561676,-0.013147706
1.030000,0.633053768,0.001997120,0.151417162,-0.013228743
1.031000,0.632961924,0.001904142,0.149274825,-0.013309599
1.032000,0.632860171,0.001811432,0.147134805,-0.013390265
1.033000,0.632748597,0.001718997,0.144997239,-0.013470735
1.034000,0.632627291,0.001626844,0.142862268,-0.013551000
1.035000,0.632496340,0.001534979,0.140730029,-0.013631052
1.036000,0.632355836,0.001443409,0.138600662,-0.013710884
1.037000,0.632205867,0.001352140,0.136474308,-0.013790487
1.038000,0.632046525,0.001261180,0.134351105,-0.013869855
1.039000,0.631877899,0.001170533,0.132231194,-0.013948978
1.040000,0.631700082,0.001080207,0.130114714,-0.014027850
1.041000,0.631513164,0.000990208,0.128001806,-0.014106461
1.042000,0.631317240,0.000900542,0.125892611,-0.014184806
1.043000,0.631112400,0.000811214,0.123787267,-0.014262875
1.044000,0.630898738,0.000722231,0.121685917,-0.014340661
1.045000,0.630676348,0.000633598,0.119588699,-0.014418156
1.046000,0.630445323,0.000545321,0.117495756,-0.014495352
1.047000,0.630205759,0.000457406,0.115407228,-0.014572242
1.048000,0.629957748,0.000369859,0.113323256,-0.014648817
1.049000,0.629701387,0.000282684,0.111243979,-0.014725070
1.050000,0.629436770,0.000195887,0.109169540,-0.014800994
1.051000,0.629163994,0.000109473,0.107100079,-0.014876579
1.052000,0.628883154,0.000023448,0.105035736,-0.014951820
1.053000,0.628594347,-0.000062183,0.102976653,-0.015026708
1.054000,0.628297670,-0.000147417,0.100922970,-0.015101235
1.055000,0.627993218,-0.000232246,0.098874828,-0.015175394
1.056000,0.627681090,-0.000316668,0.096832367,-0.015249178
1.057000,0.627361383,-0.000400677,0.094795729,-0.015322578
1.058000,0.627034195,-0.000484269,0.092765054,-0.015395587
1.059000,0.626699623,-0.000567439,0.090740481,-0.015468198
1.060000,0.626357766,-0.000650183,0.088722153,-0.015540404
1.061000,0.626008722,-0.000732496,0.086710208,-0.015612197
1.062000,0.625652590,-0.000814375,0.084704786,-0.015683569
1.063000,0.625289468,-0.000895814,0.082706029,-0.015754514
1.064000,0.624919456,-0.000976812,0.080714074,-0.015825024
1.065000,0.624542653,-0.001057362,0.078729064,-0.015895091
1.066000,0.624159158,-0.001137462,0.076751135,-0.015964710
1.067000,0.623769071,-0.001217108,0.074780429,-0.016033872
1.068000,0.623372492,-0.001296296,0.072817083,-0.016102571
1.069000,0.622969519,-0.001375023,0.070861237,-0.016170800
1.070000,0.622560253,-0.001453286,0.068913029,-0.016238552
1.071000,0.622144794,-0.001531080,0.066972598,-0.016305820
1.072000,0.621723242,-0.001608403,0.065040082,-0.016372596
1.073000,0.621295698,-0.001685252,0.063115619,-0.016438876
1.074000,0.620862261,-0.001761623,0.061199345,-0.016504651
1.075000,0.620423031,-0.001837515,0.059291399,-0.016569915
1.076000,0.619978110,-0.001912923,0.057391918,-0.016634663
1.077000,0.619527597,-0.001987845,0.055501038,-0.016698886
1.078000,0.619071593,-0.002062279,0.053618895,-0.016762580
1.079000,0.618610198,-0.002136222,0.051745626,-0.016825737
1.080000,0.618143513,-0.002209672,0.049881366,-0.016888352
1.081000,0.617671638,-0.002282625,0.048026250,-0.016950418
1.082000,0.617194673,-0.002355081,0.046180414,-0.017011930
1.083000,0.616712719,-0.002427036,0.044343992,-0.017072881
1.084000,0.616225875,-0.002498489,0.042517117,-0.017133266
1.085000,0.615734244,-0.002569438,0.040699924,-0.017193078
1.086000,0.615237923,-0.002639880,0.038892546,-0.017252313
1.087000,0.614737014,-0.002709815,0.037095116,-0.017310964
1.088000,0.614231617,-0.002779239,0.035307766,-0.017369026
1.089000,0.613721830,-0.002848153,0.033530628,-0.017426494
1.090000,0.613207755,-0.002916553,0.031763834,-0.017483363
1.091000,0.612689491,-0.002984439,0.030007514,-0.017539626
1.092000,0.612167137,-0.003051810,0.028261800,-0.017595280
1.093000,0.611640793,-0.003118663,0.026526820,-0.017650319
1.094000,0.611110557,-0.003184999,0.024802705,-0.017704738
1.095000,0.610576529,-0.003250815,0.023089582,-0.017758532
1.096000,0.610038808,-0.003316111,0.021387582,-0.017811697
1.097000,0.609497493,-0.003380886,0.019696831,-0.017864229
1.098000,0.608952681,-0.003445138,0.018017457,-0.017916122
1.099000,0.608404471,-0.003508868,0.016349587,-0.017967372
1.100000,0.607852961,-0.003572075,0.014693345,-0.018017975
1.101000,0.607298249,-0.003634757,0.013048859,-0.018067928
1.102000,0.606740432,-0.003696915,0.011416252,-0.018117225
1.103000,0.606179608,-0.003758548,0.009795650,-0.018165864
1.104000,0.605615873,-0.003819655,0.008187175,-0.018213840
1.105000,0.605049325,-0.003880237,0.006590950,-0.018261150
1.106000,0.604480059,-0.003940293,0.005007099,-0.018307789
1.107000,0.603908172,-0.003999823,0.003435741,-0.018353756
1.108000,0.603333759,-0.004058827,0.001876999,-0.018399046
1.109000,0.602756916,-0.004117305,0.000330992,-0.018443656
1.110000,0.602177739,-0.004175257,-0.001202159,-0.018487584
1.111000,0.601596321,-0.004232683,-0.002722337,-0.018530826
1.112000,0.601012758,-0.004289584,-0.004229423,-0.018573379
1.113000,0.600427143,-0.004345960,-0.005723300,-0.018615242
1.114000,0.599839571,-0.004401811,-0.007203851,-0.018656411
1.115000,0.599250134,-0.004457137,-0.008670960,-0.018696884
1.116000,0.598658925,-0.004511939,-0.010124513,-0.018736658
1.117000,0.598066036,-0.004566219,-0.011564395,-0.018775733
1.118000,0.597471561,-0.004619975,-0.012990493,-0.018814105
1.119000,0.596875590,-0.004673210,-0.014402694,-0.018851772
1.120000,0.596278215,-0.004725923,-0.015800886,-0.018888734
1.121000,0.595679527,-0.004778116,-0.017184958,-0.018924988
1.122000,0.595079615,-0.004829790,-0.018554801,-0.018960534
1.123000,0.594478570,-0.004880945,-0.019910304,-0.018995369
1.124000,0.593876480,-0.004931582,-0.021251359,-0.019029492
1.125000,0.593273436,-0.004981704,-0.022577859,-0.019062904
1.126000,0.592669525,-0.005031309,-0.023889696,-0.019095601
1.127000,0.592064835,-0.005080401,-0.025186766,-0.019127585
1.128000,0.591459454,-0.005128980,-0.026468963,-0.019158854
1.129000,0.590853467,-0.005177047,-0.027736183,-0.019189407
1.130000,0.590246963,-0.005224604,-0.028988323,-0.019219245
1.131000,0.589640025,-0.005271652,-0.030225281,-0.019248367
1.132000,0.589032740,-0.005318193,-0.031446955,-0.019276774
1.133000,0.588425193,-0.005364228,-0.032653246,-0.019304464
1.134000,0.587817466,-0.005409758,-0.033844053,-0.019331439
1.135000,0.587209644,-0.005454785,-0.035019279,-0.019357699
1.136000,0.586601810,-0.005499311,-0.036178826,-0.019383245
1.137000,0.585994045,-0.005543338,-0.037322598,-0.019408076
1.138000,0.585386432,-0.005586867,-0.038450499,-0.019432194
1.139000,0.584779052,-0.005629899,-0.039562436,-0.019455601
1.140000,0.584171984,-0.005672438,-0.040658313,-0.019478295
1.141000,0.583565310,-0.005714484,-0.041738040,-0.019500280
1.142000,0.582959107,-0.005756039,-0.042801524,-0.019521557
1.143000,0.582353455,-0.005797105,-0.043848676,-0.019542127
1.144000,0.581748431,-0.005837685,-0.044879406,-0.019561991
1.145000,0.581144113,-0.005877780,-0.045893627,-0.019581151
1.146000,0.580540577,-0.005917392,-0.046891250,-0.019599611
1.147000,0.579937898,-0.005956524,-0.047872189,-0.019617370
1.148000,0.579336153,-0.005995177,-0.048836361,-0.019634432
1.149000,0.578735415,-0.006033353,-0.049783680,-0.019650800
1.150000,0.578135758,-0.006071055,-0.050714065,-0.019666475
1.151000,0.577537256,-0.006108284,-0.051627433,-0.019681460
1.152000,0.576939980,-0.006145043,-0.052523704,-0.019695759
1.153000,0.576344002,-0.006181335,-0.053402798,-0.019709373
1.154000,0.575749393,-0.006217161,-0.054264638,-0.019722307
1.155000,0.575156222,-0.006252523,-0.055109146,-0.019734563
1.156000,0.574564561,-0.006287425,-0.055936245,-0.019746144
1.157000,0.573974476,-0.006321867,-0.056745862,-0.019757055
1.158000,0.573386035,-0.006355853,-0.057537921,-0.019767298
1.159000,0.572799307,-0.006389385,-0.058312352,-0.019776878
1.160000,0.572214356,-0.006422465,-0.059069082,-0.019785798
1.161000,0.571631249,-0.006455095,-0.059808042,-0.019794063
1.162000,0.571050050,-0.006487279,-0.060529161,-0.019801677
1.163000,0.570470822,-0.006519018,-0.061232374,-0.019808643
1.164000,0.569893630,-0.006550315,-0.061917612,-0.019814967
1.165000,0.569318535,-0.006581172,-0.062584810,-0.019820652
1.166000,0.568745599,-0.006611591,-0.063233905,-0.019825704
1.167000,0.568174882,-0.006641576,-0.063864834,-0.019830128
1.168000,0.567606444,-0.006671128,-0.064477534,-0.019833928
1.169000,0.567040345,-0.006700251,-0.065071945,-0.019837109
1.170000,0.566476641,-0.006728946,-0.065648008,-0.019839677
1.171000,0.565915391,-0.006757215,-0.066205666,-0.019841637
1.172000,0.565356650,-0.006785063,-0.066744861,-0.019842995
1.173000,0.564800475,-0.006812490,-0.067265537,-0.019843755
1.174000,0.564246919,-0.006839500,-0.067767641,-0.019843924
1.175000,0.563696038,-0.006866095,-0.068251120,-0.019843507
1.176000,0.563147883,-0.006892278,-0.068715923,-0.019842511
1.177000,0.562602506,-0.006918051,-0.069161997,-0.019840942
1.178000,0.562059960,-0.006943416,-0.069589296,-0.019838804
1.179000,0.561520293,-0.006968376,-0.069997770,-0.019836106
1.180000,0.560983556,-0.006992934,-0.070387374,-0.019832853
1.181000,0.560449797,-0.007017092,-0.070758062,-0.019829052
1.182000,0.559919063,-0.007040853,-0.071109790,-0.019824709
1.183000,0.559391401,-0.007064218,-0.071442517,-0.019819831
1.184000,0.558866857,-0.007087191,-0.071756199,-0.019814425
1.185000,0.558345475,-0.007109775,-0.072050798,-0.019808497
1.186000,0.557827300,-0.007131971,-0.072326276,-0.019802056
1.187000,0.557312374,-0.007153782,-0.072582594,-0.019795107
1.188000,0.556800740,-0.007175211,-0.072819717,-0.019787658
1.189000,0.556292438,-0.007196259,-0.073037610,-0.019779717
1.190000,0.555787508,-0.007216931,-0.073236240,-0.019771291
1.191000,0.555285991,-0.007237227,-0.073415576,-0.019762387
1.192000,0.554787923,-0.007257150,-0.073575586,-0.019753013
1.193000,0.554293342,-0.007276704,-0.073716241,-0.019743176
1.194000,0.553802285,-0.007295889,-0.073837514,-0.019732885
1.195000,0.553314787,-0.007314709,-0.073939378,-0.019722146
1.196000,0.552830882,-0.007333167,-0.074021807,-0.019710969
1.197000,0.552350605,-0.007351263,-0.074084779,-0.019699361
1.198000,0.551873986,-0.007369002,-0.074128271,-0.019687331
1.199000,0.551401058,-0.007386385,-0.074152262,-0.019674885
1.200000,0.550931852,-0.007403414,-0.074156731,-0.019662034
1.201000,0.550466397,-0.007420092,-0.074141662,-0.019648784
1.202000,0.550004721,-0.007436421,-0.074107036,-0.019635144
1.203000,0.549546852,-0.007452404,-0.074052839,-0.019621123
1.204000,0.549092817,-0.007468042,-0.073979057,-0.019606730
1.205000,0.548642641,-0.007483339,-0.073885676,-0.019591972
1.206000,0.548196350,-0.007498295,-0.073772685,-0.019576859
1.207000,0.547753966,-0.007512915,-0.073640075,-0.019561398
1.208000,0.547315512,-0.007527199,-0.073487837,-0.019545600
1.209000,0.546881010,-0.007541149,-0.073315963,-0.019529473
1.210000,0.546450482,-0.007554769,-0.073124448,-0.019513024
1.211000,0.546023945,-0.007568061,-0.072913287,-0.019496265
1.212000,0.545601420,-0.007581025,-0.072682478,-0.019479203
1.213000,0.545182924,-0.007593666,-0.072432019,-0.019461847
1.214000,0.544768473,-0.007605983,-0.072161909,-0.019444206
1.215000,0.544358083,-0.007617981,-0.071872151,-0.019426290
1.216000,0.543951769,-0.007629660,-0.071562745,-0.019408108
1.217000,0.543549545,-0.007641024,-0.071233698,-0.019389668
1.218000,0.543151423,-0.007652073,-0.070885013,-0.019370980
1.219000,0.542757416,-0.007662809,-0.070516698,-0.019352053
1.220000,0.542367533,-0.007673236,-0.070128761,-0.019332897
1.221000,0.541981784,-0.007683355,-0.069721211,-0.019313520
1.222000,0.541600178,-0.007693167,-0.069294059,-0.019293932
1.223000,0.541222724,-0.007702675,-0.068847319,-0.019274141
1.224000,0.540849426,-0.007711881,-0.068381003,-0.019254159
1.225000,0.540480292,-0.007720786,-0.067895128,-0.019233993
1.226000,0.540115325,-0.007729392,-0.067389708,-0.019213653
1.227000,0.539754530,-0.007737701,-0.066864763,-0.019193148
1.228000,0.539397910,-0.007745715,-0.066320312,-0.019172488
1.229000,0.539045465,-0.007753436,-0.065756376,-0.019151682
1.230000,0.538697196,-0.007760866,-0.065172976,-0.019130739
1.231000,0.538353103,-0.007768006,-0.064570137,-0.019109669
1.232000,0.538013186,-0.007774857,-0.063947883,-0.019088482
1.233000,0.537677441,-0.007781423,-0.063306241,-0.019067185
1.234000,0.537345864,-0.007787703,-0.062645238,-0.019045789
1.235000,0.537018453,-0.007793701,-0.061964904,-0.019024303
1.236000,0.536695201,-0.007799417,-0.061265268,-0.019002736
1.237000,0.536376103,-0.007804854,-0.060546364,-0.018981097
1.238000,0.536061150,-0.007810012,-0.059808224,-0.018959396
1.239000,0.535750335,-0.007814894,-0.059050882,-0.018937642
1.240000,0.535443648,-0.007819501,-0.058274376,-0.018915844
1.241000,0.535141079,-0.007823834,-0.057478741,-0.018894011
1.242000,0.534842617,-0.007827895,-0.056664018,-0.018872153
1.243000,0.534548250,-0.007831685,-0.055830245,-0.018850278
1.244000,0.534257964,-0.007835207,-0.054977465,-0.018828395
1.245000,0.533971745,-0.007838461,-0.054105721,-0.018806514
1.246000,0.533689578,-0.007841448,-0.053215055,-0.018784643
1.247000,0.533411447,-0.007844171,-0.052305516,-0.018762791
1.248000,0.533137335,-0.007846630,-0.051377148,-0.018740967
1.249000,0.532867224,-0.007848827,-0.050430000,-0.018719180
1.250000,0.532601094,-0.007850763,-0.049464122,-0.018697439
1.251000,0.532338926,-0.007852440,-0.048479565,-0.018675752
1.252000,0.532080699,-0.007853859,-0.047476381,-0.018654129
1.253000,0.531826391,-0.007855021,-0.046454623,-0.018632576
1.254000,0.531575979,-0.007855927,-0.045414347,-0.018611104
1.255000,0.531329440,-0.007856578,-0.044355609,-0.018589720
1.256000,0.531086747,-0.007856977,-0.043278466,-0.018568433
1.257000,0.530847877,-0.007857123,-0.042182977,-0.018547252
1.258000,0.530612802,-0.007857018,-0.041069202,-0.018526183
1.259000,0.530381495,-0.007856664,-0.039937203,-0.018505236
1.260000,0.530153928,-0.007856062,-0.038787043,-0.018484419
1.261000,0.529930070,-0.007855211,-0.037618785,-0.018463739
1.262000,0.529709892,-0.007854115,-0.036432495,-0.018443204
1.263000,0.529493362,-0.007852773,-0.035228240,-0.018422823
1.264000,0.529280449,-0.007851187,-0.034006087,-0.018402603
1.265000,0.529071119,-0.007849358,-0.032766106,-0.018382551
1.266000,0.528865338,-0.007847287,-0.031508367,-0.018362675
1.267000,0.528663072,-0.007844975,-0.030232941,-0.018342983
1.268000,0.528464285,-0.007842422,-0.028939903,-0.018323481
1.269000,0.528268940,-0.007839631,-0.027629325,-0.018304177
1.270000,0.528077001,-0.007836601,-0.026301283,-0.018285079
1.271000,0.527888427,-0.007833334,-0.024955855,-0.018266192
1.272000,0.527703181,-0.007829831,-0.023593118,-0.018247525
1.273000,0.527521222,-0.007826093,-0.022213150,-0.018229084
1.274000,0.527342509,-0.007822120,-0.020816033,-0.018210875
1.275000,0.527167001,-0.007817914,-0.019401848,-0.018192905
1.276000,0.526994654,-0.007813474,-0.017970677,-0.018175180
1.277000,0.526825426,-0.007808803,-0.016522605,-0.018157707
1.278000,0.526659272,-0.007803902,-0.015057717,-0.018140493
1.279000,0.526496147,-0.007798770,-0.013576099,-0.018123542
1.280000,0.526336005,-0.007793408,-0.012077838,-0.018106862
1.281000,0.526178799,-0.007787818,-0.010563024,-0.018090457
1.282000,0.526024482,-0.007782001,-0.009031745,-0.018074334
1.283000,0.525873005,-0.007775956,-0.007484094,-0.018058498
1.284000,0.525724319,-0.007769686,-0.005920161,-0.018042955
1.285000,0.525578374,-0.007763190,-0.004340041,-0.018027709
1.286000,0.525435119,-0.007756469,-0.002743827,-0.018012767
1.287000,0.525294503,-0.007749524,-0.001131615,-0.017998132
1.288000,0.525156473,-0.007742357,0.000496498,-0.017983811
1.289000,0.525020977,-0.007734966,0.002140414,-0.017969807
1.290000,0.524887960,-0.007727354,0.003800036,-0.017956125
1.291000,0.524757369,-0.007719521,0.005475262,-0.017942771
1.292000,0.524629147,-0.007711468,0.007165992,-0.017929747
1.293000,0.524503238,-0.007703195,0.008872125,-0.017917058
1.294000,0.524379586,-0.007694703,0.010593556,-0.017904709
1.295000,0.524258134,-0.007685992,0.012330182,-0.017892702
1.296000,0.524138822,-0.007677064,0.014081898,-0.017881043
1.297000,0.524021593,-0.007667918,0.015848597,-0.017869733
1.298000,0.523906386,-0.007658556,0.017630172,-0.017858778
1.299000,0.523793141,-0.007648979,0.019426515,-0.017848179
1.300000,0.523681798,-0.007639186,0.021237517,-0.017837940
1.301000,0.523572294,-0.007629178,0.023063067,-0.017828065
1.302000,0.523464568,-0.007618957,0.024903055,-0.017818555
1.303000,0.523358555,-0.007608522,0.026757367,-0.017809413
1.304000,0.523254194,-0.007597874,0.028625891,-0.017800642
1.305000,0.523151418,-0.007587014,0.030508512,-0.017792245
1.306000,0.523050165,-0.007575942,0.032405116,-0.017784223
1.307000,0.522950367,-0.007564660,0.034315587,-0.017776577
1.308000,0.522851959,-0.007553166,0.036239807,-0.017769311
1.309000,0.522754873,-0.007541463,0.038177659,-0.017762426
1.310000,0.522659044,-0.007529550,0.040129023,-0.017755923
1.311000,0.522564402,-0.007517429,0.042093781,-0.017749803
1.312000,0.522470880,-0.007505099,0.044071811,-0.017744067
1.313000,0.522378408,-0.007492561,0.046062992,-0.017738718
1.314000,0.522286916,-0.007479816,0.048067202,-0.017733754
1.315000,0.522196335,-0.007466864,0.050084318,-0.017729178
1.316000,0.522106593,-0.007453705,0.052114215,-0.017724989
1.317000,0.522017619,-0.007440341,0.054156768,-0.017721188
1.318000,0.521929342,-0.007426772,0.056211853,-0.017717775
1.319000,0.521841689,-0.007412998,0.058279342,-0.017714750
1.320000,0.521754587,-0.007399020,0.060359108,-0.017712113
1.321000,0.521667963,-0.007384838,0.062451024,-0.017709863
1.322000,0.521581743,-0.007370453,0.064554959,-0.017707999
1.323000,0.521495854,-0.007355865,0.066670785,-0.017706522
1.324000,0.521410219,-0.007341075,0.068798371,-0.017705431
1.325000,0.521324764,-0.007326082,0.070937585,-0.017704723
1.326000,0.521239413,-0.007310889,0.073088297,-0.017704398
1.327000,0.521154091,-0.007295495,0.075250373,-0.017704456
1.328000,0.521068720,-0.007279900,0.077423680,-0.017704893
1.329000,0.520983223,-0.007264105,0.079608083,-0.017705708
1.330000,0.520897524,-0.007248111,0.081803449,-0.017706901
1.331000,0.520811544,-0.007231918,0.084009642,-0.017708467
1.332000,0.520725205,-0.007215526,0.086226525,-0.017710406
1.333000,0.520638429,-0.007198936,0.088453962,-0.017712715
1.334000,0.520551136,-0.007182148,0.090691815,-0.017715391
1.335000,0.520463249,-0.007165163,0.092939946,-0.017718432
1.336000,0.520374686,-0.007147981,0.095198218,-0.017721835
1.337000,0.520285367,-0.007130603,0.097466489,-0.017725597
1.338000,0.520195214,-0.007113028,0.099744621,-0.017729715
1.339000,0.520104144,-0.007095258,0.102032474,-0.017734184
1.340000,0.520012077,-0.007077293,0.104329905,-0.017739003
1.341000,0.519918932,-0.007059133,0.106636773,-0.017744167
1.342000,0.519824628,-0.007040779,0.108952937,-0.017749672
1.343000,0.519729082,-0.007022231,0.111278253,-0.017755514
1.344000,0.519632212,-0.007003489,0.113612579,-0.017761690
1.345000,0.519533936,-0.006984554,0.115955770,-0.017768195
1.346000,0.519434172,-0.006965427,0.118307683,-0.017775025
1.347000,0.519332837,-0.006946107,0.120668172,-0.017782174
1.348000,0.519229847,-0.006926594,0.123037092,-0.017789639
1.349000,0.519125120,-0.006906891,0.125414298,-0.017797414
1.350000,0.519018572,-0.006886996,0.127799644,-0.017805494
1.351000,0.518910120,-0.006866909,0.130192982,-0.017813875
1.352000,0.518799679,-0.006846633,0.132594167,-0.017822551
1.353000,0.518687166,-0.006826166,0.135003050,-0.017831516
1.354000,0.518572496,-0.006805509,0.137419483,-0.017840765
1.355000,0.518455586,-0.006784663,0.139843319,-0.017850292
1.356000,0.518336350,-0.006763627,0.142274409,-0.017860092
1.357000,0.518214705,-0.006742403,0.144712604,-0.017870157
1.358000,0.518090565,-0.006720990,0.147157755,-0.017880483
1.359000,0.517963846,-0.006699388,0.149609711,-0.017891063
1.360000,0.517834463,-0.006677599,0.152068324,-0.017901890
1.361000,0.517702331,-0.006655622,0.154533442,-0.017912958
1.362000,0.517567365,-0.006633458,0.157004915,-0.017924261
1.363000,0.517429480,-0.006611106,0.159482592,-0.017935791
1.364000,0.517288591,-0.006588567,0.161966322,-0.017947542
1.365000,0.517144612,-0.006565842,0.164455953,-0.017959506
1.366000,0.516997459,-0.006542931,0.166951334,-0.017971677
1.367000,0.516847046,-0.006519833,0.169452313,-0.017984047
1.368000,0.516693289,-0.006496550,0.171958738,-0.017996609
