t,hip_L.q,abduct_L.q,hip_R.q,abduct_R.q
0.784000,0.112024710,0.009598811,0.850478453,0.019962446
0.785000,0.112520602,0.009591469,0.849754030,0.019940136
0.786000,0.113031181,0.009583970,0.849033098,0.019917725
0.787000,0.113556444,0.009576318,0.848315674,0.019895217
0.788000,0.114096389,0.009568517,0.847601772,0.019872612
0.789000,0.114651012,0.009560572,0.846891407,0.019849913
0.790000,0.115220306,0.009552487,0.846184593,0.019827121
0.791000,0.115804267,0.009544267,0.845481345,0.019804240
0.792000,0.116402889,0.009535915,0.844781674,0.019781270
0.793000,0.117016164,0.009527437,0.844085595,0.019758214
0.794000,0.117644087,0.009518836,0.843393119,0.019735074
0.795000,0.118286647,0.009510116,0.842704259,0.019711852
0.796000,0.118943838,0.009501282,0.842019025,0.019688549
0.797000,0.119615650,0.009492339,0.841337429,0.019665168
0.798000,0.120302072,0.009483289,0.840659481,0.019641710
0.799000,0.121003094,0.009474139,0.839985191,0.019618177
0.800000,0.121718705,0.009464891,0.839314568,0.019594571
0.801000,0.122448893,0.009455550,0.838647623,0.019570893
0.802000,0.123193646,0.009446120,0.837984363,0.019547146
0.803000,0.123952950,0.009436606,0.837324796,0.019523331
0.804000,0.124726792,0.009427011,0.836668930,0.019499449
0.805000,0.125515158,0.009417339,0.836016773,0.019475503
0.806000,0.126318031,0.009407595,0.835368331,0.019451494
0.807000,0.127135397,0.009397783,0.834723610,0.019427423
0.808000,0.127967240,0.009387906,0.834082615,0.019403292
0.809000,0.128813542,0.009377968,0.833445354,0.019379103
0.810000,0.129674285,0.009367975,0.832811829,0.019354858
0.811000,0.130549453,0.009357929,0.832182046,0.019330556
0.812000,0.131439024,0.009347834,0.831556008,0.019306201
0.813000,0.132342982,0.009337694,0.830933719,0.019281793
0.814000,0.133261304,0.009327514,0.830315182,0.019257335
0.815000,0.134193971,0.009317297,0.829700399,0.019232826
0.816000,0.135140960,0.009307046,0.829089373,0.019208270
0.817000,0.136102251,0.009296767,0.828482104,0.019183666
0.818000,0.137077820,0.009286461,0.827878595,0.019159016
0.819000,0.138067644,0.009276133,0.827278845,0.019134322
0.820000,0.139071700,0.009265787,0.826682854,0.019109585
0.821000,0.140089962,0.009255426,0.826090624,0.019084806
0.822000,0.141122406,0.009245054,0.825502152,0.019059987
0.823000,0.142169005,0.009234674,0.824917437,0.019035127
0.824000,0.143229734,0.009224290,0.824336478,0.019010230
0.825000,0.144304565,0.009213906,0.823759273,0.018985295
0.826000,0.145393471,0.009203524,0.823185819,0.018960324
0.827000,0.146496424,0.009193148,0.822616113,0.018935317
0.828000,0.147613394,0.009182781,0.822050151,0.018910277
0.829000,0.148744352,0.009172428,0.821487930,0.018885204
0.830000,0.149889269,0.009162090,0.820929444,0.018860099
0.831000,0.151048112,0.009151771,0.820374690,0.018834963
0.832000,0.152220852,0.009141475,0.819823661,0.018809796
0.833000,0.153407455,0.009131205,0.819276352,0.018784601
0.834000,0.154607890,0.009120962,0.818732757,0.018759378
0.835000,0.155822124,0.009110752,0.818192868,0.018734127
0.836000,0.157050121,0.009100576,0.817656679,0.018708850
0.837000,0.158291849,0.009090437,0.817124182,0.018683547
0.838000,0.159547272,0.009080339,0.816595369,0.018658220
0.839000,0.160816354,0.009070284,0.816070231,0.018632869
0.840000,0.162099060,0.009060275,0.815548760,0.018607495
0.841000,0.163395352,0.009050314,0.815030945,0.018582098
0.842000,0.164705193,0.009040405,0.814516777,0.018556680
0.843000,0.166028545,0.009030550,0.814006246,0.018531241
0.844000,0.167365369,0.009020752,0.813499341,0.018505781
0.845000,0.168715627,0.009011012,0.812996051,0.018480303
0.846000,0.170079278,0.009001334,0.812496363,0.018454805
0.847000,0.171456283,0.008991720,0.812000267,0.018429289
0.848000,0.172846599,0.008982172,0.811507749,0.018403756
0.849000,0.174250186,0.008972693,0.811018796,0.018378205
0.850000,0.175667002,0.008963285,0.810533395,0.018352639
0.851000,0.177097003,0.008953949,0.810051532,0.018327056
0.852000,0.178540147,0.008944689,0.809573194,0.018301459
0.853000,0.179996389,0.008935505,0.809098364,0.018275846
0.854000,0.181465685,0.008926401,0.808627028,0.018250219
0.855000,0.182947991,0.008917378,0.808159171,0.018224579
0.856000,0.184443259,0.008908438,0.807694776,0.018198925
0.857000,0.185951445,0.008899583,0.807233827,0.018173258
0.858000,0.187472502,0.008890814,0.806776308,0.018147579
0.859000,0.189006382,0.008882134,0.806322200,0.018121888
0.860000,0.190553037,0.008873543,0.805871486,0.018096186
0.861000,0.192112418,0.008865044,0.805424148,0.018070472
0.862000,0.193684478,0.008856638,0.804980168,0.018044747
0.863000,0.195269166,0.008848327,0.804539527,0.018019012
0.864000,0.196866433,0.008840111,0.804102205,0.017993267
0.865000,0.198476227,0.008831992,0.803668182,0.017967512
0.866000,0.200098497,0.008823972,0.803237438,0.017941747
0.867000,0.201733192,0.008816051,0.802809954,0.017915973
0.868000,0.203380259,0.008808232,0.802385707,0.017890190
0.869000,0.205039645,0.008800513,0.801964676,0.017864399
0.870000,0.206711298,0.008792898,0.801546840,0.017838599
0.871000,0.208395163,0.008785386,0.801132177,0.017812790
0.872000,0.210091185,0.008777979,0.800720663,0.017786974
0.873000,0.211799310,0.008770678,0.800312276,0.017761150
0.874000,0.213519482,0.008763482,0.799906993,0.017735318
0.875000,0.215251645,0.008756393,0.799504789,0.017709478
0.876000,0.216995743,0.008749412,0.799105640,0.017683631
0.877000,0.218751717,0.008742538,0.798709523,0.017657777
0.878000,0.220519512,0.008735773,0.798316412,0.017631916
0.879000,0.222299069,0.008729116,0.797926281,0.017606048
0.880000,0.224090328,0.008722569,0.797539105,0.017580173
0.881000,0.225893231,0.008716131,0.797154859,0.017554291
0.882000,0.227707718,0.008709802,0.796773515,0.017528403
0.883000,0.229533730,0.008703583,0.796395046,0.017502508
0.884000,0.231371204,0.008697474,0.796019427,0.017476606
0.885000,0.233220081,0.008691474,0.795646628,0.017450698
0.886000,0.235080298,0.008685584,0.795276622,0.017424783
0.887000,0.236951793,0.008679803,0.794909381,0.017398861
0.888000,0.238834504,0.008674132,0.794544876,0.017372933
0.889000,0.240728368,0.008668569,0.794183079,0.017346999
0.890000,0.242633320,0.008663115,0.793823959,0.017321058
0.891000,0.244549297,0.008657769,0.793467487,0.017295111
0.892000,0.246476235,0.008652531,0.793113633,0.017269157
0.893000,0.248414067,0.008647399,0.792762367,0.017243196
0.894000,0.250362729,0.008642374,0.792413658,0.017217228
0.895000,0.252322155,0.008637455,0.792067474,0.017191254
0.896000,0.254292278,0.008632640,0.791723785,0.017165273
0.897000,0.256273030,0.008627930,0.791382558,0.017139285
0.898000,0.258264346,0.008623323,0.791043762,0.017113290
0.899000,0.260266157,0.008618818,0.790707363,0.017087288
0.900000,0.262278394,0.008614414,0.790373330,0.017061279
0.901000,0.264300990,0.008610109,0.790041629,0.017035262
0.902000,0.266333874,0.008605904,0.789712227,0.017009238
0.903000,0.268376977,0.008601796,0.789385089,0.016983206
0.904000,0.270430230,0.008597785,0.789060183,0.016957166
0.905000,0.272493561,0.008593868,0.788737473,0.016931119
0.906000,0.274566899,0.008590044,0.788416925,0.016905063
0.907000,0.276650174,0.008586313,0.788098503,0.016878999
0.908000,0.278743314,0.008582671,0.787782173,0.016852927
0.909000,0.280846246,0.008579118,0.787467899,0.016826846
0.910000,0.282958897,0.008575652,0.787155646,0.016800756
0.911000,0.285081195,0.008572271,0.786845375,0.016774657
0.912000,0.287213066,0.008568973,0.786537053,0.016748549
0.913000,0.289354437,0.008565756,0.786230640,0.016722432
0.914000,0.291505233,0.008562619,0.785926102,0.016696305
0.915000,0.293665379,0.008559558,0.785623399,0.016670168
0.916000,0.295834801,0.008556573,0.785322494,0.016644021
0.917000,0.298013422,0.008553661,0.785023351,0.016617864
0.918000,0.300201168,0.008550819,0.784725929,0.016591696
0.919000,0.302397962,0.008548045,0.784430192,0.016565517
0.920000,0.304603727,0.008545338,0.784136099,0.016539327
0.921000,0.306818386,0.008542694,0.783843612,0.016513125
0.922000,0.309041862,0.008540110,0.783552693,0.016486913
0.923000,0.311274078,0.008537586,0.783263300,0.016460688
0.924000,0.313514955,0.008535117,0.782975396,0.016434451
0.925000,0.315764415,0.008532701,0.782688938,0.016408201
0.926000,0.318022379,0.008530335,0.782403888,0.016381939
0.927000,0.320288767,0.008528018,0.782120204,0.016355664
0.928000,0.322563501,0.008525744,0.781837847,0.016329375
0.929000,0.324846501,0.008523513,0.781556774,0.016303073
0.930000,0.327137686,0.008521320,0.781276944,0.016276757
0.931000,0.329436975,0.008519163,0.780998317,0.016250427
0.932000,0.331744289,0.008517039,0.780720850,0.016224082
0.933000,0.334059545,0.008514944,0.780444502,0.016197722
0.934000,0.336382663,0.008512876,0.780169229,0.016171347
0.935000,0.338713560,0.008510830,0.779894991,0.016144957
0.936000,0.341052154,0.008508804,0.779621744,0.016118550
0.937000,0.343398363,0.008506795,0.779349445,0.016092127
0.938000,0.345752104,0.008504799,0.779078052,0.016065688
0.939000,0.348113294,0.008502811,0.778807521,0.016039232
0.940000,0.350481849,0.008500830,0.778537809,0.016012759
0.941000,0.352857687,0.008498851,0.778268871,0.015986268
0.942000,0.355240722,0.008496871,0.778000665,0.015959759
0.943000,0.357630871,0.008494886,0.777733147,0.015933231
0.944000,0.360028049,0.008492892,0.777466271,0.015906685
0.945000,0.362432172,0.008490886,0.777199994,0.015880120
0.946000,0.364843153,0.008488863,0.776934272,0.015853536
0.947000,0.367260908,0.008486820,0.776669058,0.015826932
0.948000,0.369685352,0.008484753,0.776404309,0.015800307
0.949000,0.372116397,0.008482658,0.776139980,0.015773662
0.950000,0.374553959,0.008480531,0.775876024,0.015746996
0.951000,0.376997950,0.008478368,0.775612397,0.015720309
0.952000,0.379448285,0.008476164,0.775349054,0.015693600
0.953000,0.381904875,0.008473916,0.775085947,0.015666869
0.954000,0.384367634,0.008471620,0.774823032,0.015640115
0.955000,0.386836475,0.008469271,0.774560263,0.015613338
0.956000,0.389311310,0.008466865,0.774297593,0.015586538
0.957000,0.391792051,0.008464397,0.774034976,0.015559714
0.958000,0.394278609,0.008461864,0.773772365,0.015532866
0.959000,0.396770897,0.008459261,0.773509714,0.015505994
0.960000,0.399268827,0.008456583,0.773246977,0.015479096
0.961000,0.401772308,0.008453827,0.772984106,0.015452173
0.962000,0.404281253,0.008450987,0.772721054,0.015425224
0.963000,0.406795573,0.008448059,0.772457774,0.015398249
0.964000,0.409315177,0.008445039,0.772194220,0.015371247
0.965000,0.411839977,0.008441922,0.771930344,0.015344218
0.966000,0.414369882,0.008438703,0.771666098,0.015317162
0.967000,0.416904804,0.008435378,0.771401435,0.015290077
0.968000,0.419444650,0.008431942,0.771136307,0.015262964
0.969000,0.421989333,0.008428391,0.770870668,0.015235821
0.970000,0.424538760,0.008424719,0.770604467,0.015208650
0.971000,0.427092841,0.008420922,0.770337659,0.015181448
0.972000,0.429651487,0.008416996,0.770070195,0.015154217
0.973000,0.432214604,0.008412935,0.769802027,0.015126954
0.974000,0.434782104,0.008408734,0.769533107,0.015099660
0.975000,0.437353894,0.008404389,0.769263386,0.015072335
0.976000,0.439929883,0.008399895,0.768992817,0.015044977
0.977000,0.442509979,0.008395247,0.768721351,0.015017586
0.978000,0.445094091,0.008390440,0.768448940,0.014990163
0.979000,0.447682127,0.008385469,0.768175535,0.014962705
0.980000,0.450273995,0.008380330,0.767901088,0.014935214
0.981000,0.452869603,0.008375017,0.767625550,0.014907688
0.982000,0.455468860,0.008369525,0.767348873,0.014880126
0.983000,0.458071672,0.008363849,0.767071008,0.014852529
0.984000,0.460677947,0.008357985,0.766791906,0.014824896
0.985000,0.463287593,0.008351927,0.766511520,0.014797226
0.986000,0.465900518,0.008345670,0.766229799,0.014769519
0.987000,0.468516628,0.008339210,0.765946696,0.014741774
0.988000,0.471135830,0.008332541,0.765662161,0.014713991
0.989000,0.473758033,0.008325658,0.765376146,0.014686169
0.990000,0.476383143,0.008318556,0.765088603,0.014658308
0.991000,0.479011067,0.008311230,0.764799481,0.014630407
0.992000,0.481641713,0.008303676,0.764508733,0.014602466
0.993000,0.484274986,0.008295887,0.764216310,0.014574483
0.994000,0.486910793,0.008287859,0.763922162,0.014546459
0.995000,0.489549043,0.008279587,0.763626242,0.014518393
0.996000,0.492189640,0.008271066,0.763328500,0.014490285
0.997000,0.494832492,0.008262290,0.763028888,0.014462133
0.998000,0.497477505,0.008253255,0.762727356,0.014433937
0.999000,0.500124587,0.008243956,0.762423857,0.014405697
1.000000,0.502773642,0.008234387,0.762118341,0.014377412
1.001000,0.505424579,0.008224543,0.761810760,0.014349082
1.002000,0.508077303,0.008214420,0.761501065,0.014320705
1.003000,0.510731721,0.008204012,0.761189208,0.014292282
1.004000,0.513387740,0.008193314,0.760875140,0.014263812
1.005000,0.516045265,0.008182321,0.760558812,0.014235293
1.006000,0.518704203,0.008171029,0.760240177,0.014206726
1.007000,0.521364460,0.008159431,0.759919186,0.014178110
1.008000,0.524025944,0.008147524,0.759595790,0.014149444
1.009000,0.526688560,0.008135302,0.759269941,0.014120727
1.010000,0.529352215,0.008122760,0.758941591,0.014091959
1.011000,0.532016815,0.008109893,0.758610693,0.014063140
1.012000,0.534682266,0.008096696,0.758277197,0.014034268
1.013000,0.537348476,0.008083165,0.757941056,0.014005344
1.014000,0.540015351,0.008069294,0.757602222,0.013976365
1.015000,0.542682797,0.008055079,0.757260647,0.013947332
1.016000,0.545350721,0.008040514,0.756916284,0.013918244
1.017000,0.548019029,0.008025595,0.756569085,0.013889101
1.018000,0.550687628,0.008010316,0.756219002,0.013859901
1.019000,0.553356426,0.007994674,0.755865989,0.013830643
1.020000,0.556025328,0.007978663,0.755509997,0.013801328
1.021000,0.558694242,0.007962279,0.755150980,0.013771955
1.022000,0.561363074,0.007945516,0.754788890,0.013742522
1.023000,0.564031732,0.007928370,0.754423681,0.013713029
1.024000,0.566700123,0.007910837,0.754055305,0.013683475
1.025000,0.569368153,0.007892911,0.753683717,0.013653860
1.026000,0.572035730,0.007874589,0.753308869,0.013624183
1.027000,0.574702762,0.007855864,0.752930715,0.013594442
1.028000,0.577369155,0.007836734,0.752549209,0.013564638
1.029000,0.580034818,0.007817193,0.752164304,0.013534770
1.030000,0.582699657,0.007797237,0.751775955,0.013504836
1.031000,0.585363581,0.007776861,0.751384115,0.013474836
1.032000,0.588026498,0.007756060,0.750988739,0.013444769
1.033000,0.590688315,0.007734832,0.750589782,0.013414635
1.034000,0.593348940,0.007713170,0.750187198,0.013384432
1.035000,0.596008283,0.007691071,0.749780941,0.013354160
1.036000,0.598666250,0.007668530,0.749370968,0.013323817
1.037000,0.601322751,0.007645544,0.748957232,0.013293404
1.038000,0.603977694,0.007622108,0.748539689,0.013262919
1.039000,0.606630988,0.007598217,0.748118295,0.013232362
1.040000,0.609282541,0.007573868,0.747693005,0.013201730
1.041000,0.611932264,0.007549056,0.747263775,0.013171025
1.042000,0.614580065,0.007523778,0.746830561,0.013140244
1.043000,0.617225853,0.007498029,0.746393319,0.013109388
1.044000,0.619869538,0.007471806,0.745952006,0.013078454
1.045000,0.622511029,0.007445104,0.745506579,0.013047442
1.046000,0.625150238,0.007417920,0.745056994,0.013016352
1.047000,0.627787072,0.007390250,0.744603208,0.012985182
1.048000,0.630421444,0.007362090,0.744145179,0.012953931
1.049000,0.633053263,0.007333436,0.743682863,0.012922599
1.050000,0.635682440,0.007304284,0.743216219,0.012891184
1.051000,0.638308886,0.007274632,0.742745205,0.012859686
1.052000,0.640932512,0.007244475,0.742269779,0.012828104
1.053000,0.643553228,0.007213810,0.741789899,0.012796436
1.054000,0.646170947,0.007182633,0.741305523,0.012764682
1.055000,0.648785580,0.007150941,0.740816611,0.012732840
1.056000,0.651397039,0.007118731,0.740323122,0.012700911
1.057000,0.654005236,0.007085998,0.739825015,0.012668892
1.058000,0.656610084,0.007052741,0.739322249,0.012636782
1.059000,0.659211494,0.007018956,0.738814785,0.012604582
1.060000,0.661809380,0.006984639,0.738302582,0.012572289
1.061000,0.664403655,0.006949787,0.737785602,0.012539903
1.062000,0.666994232,0.006914398,0.737263803,0.012507422
1.063000,0.669581024,0.006878468,0.736737149,0.012474846
1.064000,0.672163945,0.006841995,0.736205599,0.012442173
1.065000,0.674742910,0.006804975,0.735669115,0.012409403
1.066000,0.677317832,0.006767406,0.735127658,0.012376534
1.067000,0.679888627,0.006729286,0.734581192,0.012343566
1.068000,0.682455208,0.006690610,0.734029677,0.012310497
1.069000,0.685017491,0.006651377,0.733473077,0.012277326
1.070000,0.687575392,0.006611585,0.732911354,0.012244052
1.071000,0.690128826,0.006571230,0.732344472,0.012210673
1.072000,0.692677708,0.006530310,0.731772394,0.012177190
1.073000,0.695221956,0.006488823,0.731195084,0.012143600
1.074000,0.697761485,0.006446766,0.730612506,0.012109903
1.075000,0.700296213,0.006404138,0.730024624,0.012076097
1.076000,0.702826057,0.006360935,0.729431402,0.012042181
1.077000,0.705350933,0.006317157,0.728832807,0.012008155
1.078000,0.707870760,0.006272800,0.728228802,0.011974016
1.079000,0.710385455,0.006227863,0.727619355,0.011939764
1.080000,0.712894938,0.006182344,0.727004430,0.011905397
1.081000,0.715399126,0.006136242,0.726383994,0.011870915
1.082000,0.717897940,0.006089553,0.725758014,0.011836316
1.083000,0.720391297,0.006042277,0.725126456,0.011801599
1.084000,0.722879117,0.005994412,0.724489288,0.011766762
1.085000,0.725361322,0.005945956,0.723846477,0.011731806
1.086000,0.727837830,0.005896908,0.723197992,0.011696727
1.087000,0.730308563,0.005847266,0.722543800,0.011661525
1.088000,0.732773442,0.005797029,0.721883871,0.011626199
1.089000,0.735232388,0.005746195,0.721218173,0.011590748
1.090000,0.737685322,0.005694764,0.720546675,0.011555170
1.091000,0.740132167,0.005642735,0.719869348,0.011519464
1.092000,0.742572846,0.005590105,0.719186161,0.011483629
1.093000,0.745007280,0.005536874,0.718497085,0.011447664
1.094000,0.747435394,0.005483042,0.717802091,0.011411566
1.095000,0.749857110,0.005428606,0.717101149,0.011375336
1.096000,0.752272354,0.005373567,0.716394232,0.011338971
1.097000,0.754681048,0.005317924,0.715681311,0.011302470
1.098000,0.757083118,0.005261675,0.714962359,0.011265833
1.099000,0.759478488,0.005204821,0.714237347,0.011229058
1.100000,0.761867085,0.005147361,0.713506250,0.011192142
1.101000,0.764248834,0.005089294,0.712769040,0.011155086
1.102000,0.766623661,0.005030620,0.712025692,0.011117888
1.103000,0.768991493,0.004971339,0.711276180,0.011080547
1.104000,0.771352257,0.004911450,0.710520478,0.011043060
1.105000,0.773705881,0.004850954,0.709758561,0.011005427
1.106000,0.776052292,0.004789850,0.708990405,0.010967647
1.107000,0.778391419,0.004728137,0.708215985,0.010929718
1.108000,0.780723190,0.004665817,0.707435278,0.010891639
1.109000,0.783047534,0.004602890,0.706648260,0.010853408
1.110000,0.785364382,0.004539355,0.705854908,0.010815025
1.111000,0.787673662,0.004475212,0.705055200,0.010776487
1.112000,0.789975306,0.004410463,0.704249114,0.010737794
1.113000,0.792269244,0.004345108,0.703436628,0.010698943
1.114000,0.794555408,0.004279146,0.702617719,0.010659935
1.115000,0.796833729,0.004212579,0.701792369,0.010620767
1.116000,0.799104140,0.004145408,0.700960556,0.010581438
1.117000,0.801366572,0.004077632,0.700122259,0.010541946
1.118000,0.803620960,0.004009254,0.699277460,0.010502291
1.119000,0.805867236,0.003940273,0.698426140,0.010462470
1.120000,0.808105335,0.003870690,0.697568278,0.010422483
1.121000,0.810335190,0.003800508,0.696703858,0.010382329
1.122000,0.812556738,0.003729726,0.695832861,0.010342005
1.123000,0.814769913,0.003658345,0.694955270,0.010301511
1.124000,0.816974651,0.003586368,0.694071067,0.010260844
1.125000,0.819170888,0.003513796,0.693180237,0.010220005
1.126000,0.821358561,0.003440629,0.692282762,0.010178990
1.127000,0.823537608,0.003366869,0.691378628,0.010137800
1.128000,0.825707965,0.003292518,0.690467819,0.010096432
1.129000,0.827869572,0.003217578,0.689550321,0.010054886
1.130000,0.830022367,0.003142049,0.688626118,0.010013160
1.131000,0.832166289,0.003065935,0.687695197,0.009971252
1.132000,0.834301277,0.002989236,0.686757546,0.009929161
1.133000,0.836427272,0.002911954,0.685813149,0.009886886
1.134000,0.838544215,0.002834092,0.684861996,0.009844426
1.135000,0.840652047,0.002755652,0.683904075,0.009801779
1.136000,0.842750708,0.002676635,0.682939372,0.009758943
1.137000,0.844840142,0.002597044,0.681967879,0.009715919
1.138000,0.846920291,0.002516880,0.680989583,0.009672703
1.139000,0.848991099,0.002436148,0.680004475,0.009629295
1.140000,0.851052508,0.002354847,0.679012545,0.009585694
1.141000,0.853104463,0.002272983,0.678013783,0.009541898
1.142000,0.855146909,0.002190555,0.677008182,0.009497906
1.143000,0.857179791,0.002107569,0.675995732,0.009453717
1.144000,0.859203054,0.002024025,0.674976426,0.009409328
1.145000,0.861216645,0.001939927,0.673950257,0.009364740
1.146000,0.863220511,0.001855277,0.672917218,0.009319951
1.147000,0.865214599,0.001770079,0.671877302,0.009274959
1.148000,0.867198856,0.001684335,0.670830503,0.009229764
1.149000,0.869173232,0.001598049,0.669776817,0.009184363
1.150000,0.871137675,0.001511223,0.668716238,0.009138756
1.151000,0.873092133,0.001423860,0.667648762,0.009092942
1.152000,0.875036559,0.001335965,0.666574384,0.009046919
1.153000,0.876970901,0.001247539,0.665493102,0.009000686
1.154000,0.878895111,0.001158587,0.664404912,0.008954242
1.155000,0.880809140,0.001069112,0.663309813,0.008907585
1.156000,0.882712941,0.000979117,0.662207801,0.008860715
1.157000,0.884606466,0.000888606,0.661098876,0.008813630
1.158000,0.886489669,0.000797583,0.659983037,0.008766329
1.159000,0.888362502,0.000706051,0.658860283,0.008718812
1.160000,0.890224921,0.000614013,0.657730614,0.008671076
1.161000,0.892076881,0.000521474,0.656594030,0.008623120
1.162000,0.893918336,0.000428438,0.655450533,0.008574945
1.163000,0.895749243,0.000334908,0.654300125,0.008526548
1.164000,0.897569559,0.000240889,0.653142807,0.008477928
1.165000,0.899379240,0.000146384,0.651978581,0.008429085
1.166000,0.901178244,0.000051398,0.650807451,0.008380017
1.167000,0.902966529,-0.000044066,0.649629421,0.008330723
1.168000,0.904744054,-0.000140002,0.648444494,0.008281202
1.169000,0.906510779,-0.000236407,0.647252675,0.008231454
1.170000,0.908266663,-0.000333277,0.646053968,0.008181477
1.171000,0.910011667,-0.000430607,0.644848381,0.008131270
1.172000,0.911745752,-0.000528392,0.643635917,0.008080833
1.173000,0.913468879,-0.000626628,0.642416585,0.008030163
1.174000,0.915181012,-0.000725311,0.641190391,0.007979262
1.175000,0.916882112,-0.000824435,0.639957344,0.007928126
1.176000,0.918572143,-0.000923996,0.638717449,0.007876757
1.177000,0.920251068,-0.001023990,0.637470718,0.007825152
1.178000,0.921918853,-0.001124412,0.636217158,0.007773311
1.179000,0.923575463,-0.001225256,0.634956780,0.007721233
1.180000,0.925220863,-0.001326518,0.633689593,0.007668918
1.181000,0.926855019,-0.001428193,0.632415608,0.007616364
1.182000,0.928477899,-0.001530276,0.631134836,0.007563570
1.183000,0.930089469,-0.001632762,0.629847289,0.007510537
1.184000,0.931689699,-0.001735645,0.628552980,0.007457263
1.185000,0.933278555,-0.001838921,0.627251920,0.007403748
1.186000,0.934856008,-0.001942585,0.625944124,0.007349990
1.187000,0.936422028,-0.002046630,0.624629605,0.007295990
1.188000,0.937976584,-0.002151052,0.623308376,0.007241746
1.189000,0.939519648,-0.002255846,0.621980454,0.007187258
1.190000,0.941051191,-0.002361006,0.620645853,0.007132526
1.191000,0.942571186,-0.002466527,0.619304589,0.007077549
1.192000,0.944079605,-0.002572402,0.617956678,0.007022326
1.193000,0.945576421,-0.002678628,0.616602137,0.006966856
1.194000,0.947061609,-0.002785197,0.615240984,0.006911140
1.195000,0.948535142,-0.002892105,0.613873236,0.006855177
1.196000,0.949996997,-0.002999345,0.612498913,0.006798966
1.197000,0.951447148,-0.003106913,0.611118031,0.006742508
1.198000,0.952885573,-0.003214802,0.609730612,0.006685801
1.199000,0.954312247,-0.003323006,0.608336675,0.006628845
1.200000,0.955727149,-0.003431521,0.606936240,0.006571640
1.201000,0.957130256,-0.003540339,0.605529329,0.006514186
1.202000,0.958521548,-0.003649455,0.604115962,0.006456483
1.203000,0.959901003,-0.003758863,0.602696162,0.006398529
1.204000,0.961268602,-0.003868557,0.601269952,0.006340326
1.205000,0.962624325,-0.003978531,0.599837354,0.006281872
1.206000,0.963968152,-0.004088779,0.598398391,0.006223168
1.207000,0.965300067,-0.004199295,0.596953089,0.006164214
1.208000,0.966620050,-0.004310073,0.595501471,0.006105009
1.209000,0.967928086,-0.004421106,0.594043562,0.006045553
1.210000,0.969224157,-0.004532389,0.592579388,0.005985847
1.211000,0.970508247,-0.004643915,0.591108975,0.005925890
1.212000,0.971780341,-0.004755678,0.589632350,0.005865683
1.213000,0.973040425,-0.004867672,0.588149539,0.005805225
1.214000,0.974288485,-0.004979891,0.586660570,0.005744517
1.215000,0.975524506,-0.005092327,0.585165472,0.005683558
1.216000,0.976748476,-0.005204975,0.583664273,0.005622349
1.217000,0.977960383,-0.005317829,0.582157001,0.005560891
1.218000,0.979160215,-0.005430882,0.580643688,0.005499182
1.219000,0.980347961,-0.005544127,0.579124362,0.005437224
1.220000,0.981523610,-0.005657558,0.577599054,0.005375018
1.221000,0.982687152,-0.005771169,0.576067795,0.005312562
1.222000,0.983838579,-0.005884953,0.574530618,0.005249858
1.223000,0.984977881,-0.005998903,0.572987554,0.005186906
1.224000,0.986105050,-0.006113014,0.571438635,0.005123707
1.225000,0.987220079,-0.006227278,0.569883895,0.005060260
1.226000,0.988322961,-0.006341689,0.568323368,0.004996567
1.227000,0.989413689,-0.006456240,0.566757087,0.004932628
1.228000,0.990492258,-0.006570925,0.565185087,0.004868444
1.229000,0.991558663,-0.006685737,0.563607404,0.004804015
1.230000,0.992612899,-0.006800669,0.562024072,0.004739341
1.231000,0.993654962,-0.006915715,0.560435128,0.004674425
1.232000,0.994684849,-0.007030867,0.558840608,0.004609265
1.233000,0.995702556,-0.007146121,0.557240549,0.004543864
1.234000,0.996708083,-0.007261467,0.555634989,0.004478222
1.235000,0.997701427,-0.007376901,0.554023967,0.004412339
1.236000,0.998682588,-0.007492414,0.552407519,0.004346217
1.237000,0.999651564,-0.007608001,0.550785686,0.004279857
1.238000,1.000608356,-0.007723655,0.549158507,0.004213259
1.239000,1.001552965,-0.007839369,0.547526021,0.004146425
1.240000,1.002485393,-0.007955135,0.545888269,0.004079356
1.241000,1.003405641,-0.008070948,0.544245292,0.004012052
1.242000,1.004313711,-0.008186801,0.542597132,0.003944514
1.243000,1.005209607,-0.008302686,0.540943830,0.003876745
1.244000,1.006093333,-0.008418597,0.539285428,0.003808745
1.245000,1.006964893,-0.008534527,0.537621969,0.003740516
1.246000,1.007824291,-0.008650470,0.535953497,0.003672058
1.247000,1.008671534,-0.008766418,0.534280054,0.003603373
1.248000,1.009506627,-0.008882364,0.532601686,0.003534462
1.249000,1.010329576,-0.008998303,0.530918437,0.003465327
1.250000,1.011140390,-0.009114227,0.529230352,0.003395969
1.251000,1.011939075,-0.009230129,0.527537476,0.003326390
1.252000,1.012725641,-0.009346003,0.525839856,0.003256591
1.253000,1.013500095,-0.009461841,0.524137538,0.003186574
1.254000,1.014262448,-0.009577638,0.522430568,0.003116340
1.255000,1.015012709,-0.009693385,0.520718995,0.003045891
1.256000,1.015750889,-0.009809077,0.519002866,0.002975229
1.257000,1.016476999,-0.009924707,0.517282228,0.002904355
1.258000,1.017191052,-0.010040267,0.515557132,0.002833271
1.259000,1.017893058,-0.010155751,0.513827626,0.002761979
1.260000,1.018583032,-0.010271153,0.512093759,0.002690481
1.261000,1.019260986,-0.010386465,0.510355582,0.002618779
