t,hip_L.q,abduct_L.q,hip_R.q,abduct_R.q
0.912000,0.497682146,0.012079866,0.045539701,-0.018075024
0.913000,0.497715334,0.011976283,0.043097081,-0.018167033
0.914000,0.497734603,0.011872662,0.040654782,-0.018258884
0.915000,0.497740067,0.011769014,0.038212994,-0.018350569
0.916000,0.497731840,0.011665349,0.035771907,-0.018442075
0.917000,0.497710039,0.011561681,0.033331711,-0.018533393
0.918000,0.497674779,0.011458021,0.030892599,-0.018624511
0.919000,0.497626178,0.011354379,0.028454762,-0.018715418
0.920000,0.497564355,0.011250768,0.026018393,-0.018806103
0.921000,0.497489429,0.011147198,0.023583685,-0.018896556
0.922000,0.497401521,0.011043682,0.021150831,-0.018986764
0.923000,0.497300752,0.010940229,0.018720026,-0.019076718
0.924000,0.497187244,0.010836851,0.016291463,-0.019166405
0.925000,0.497061120,0.010733559,0.013865337,-0.019255815
0.926000,0.496922505,0.010630364,0.011441844,-0.019344937
0.927000,0.496771524,0.010527276,0.009021179,-0.019433758
0.928000,0.496608302,0.010424305,0.006603538,-0.019522268
0.929000,0.496432966,0.010321464,0.004189117,-0.019610456
0.930000,0.496245643,0.010218761,0.001778113,-0.019698310
0.931000,0.496046462,0.010116208,-0.000629276,-0.019785818
0.932000,0.495835552,0.010013814,-0.003032855,-0.019872970
0.933000,0.495613041,0.009911589,-0.005432426,-0.019959755
0.934000,0.495379061,0.009809543,-0.007827790,-0.020046160
0.935000,0.495133744,0.009707687,-0.010218751,-0.020132174
0.936000,0.494877219,0.009606030,-0.012605109,-0.020217787
0.937000,0.494609621,0.009504581,-0.014986668,-0.020302986
0.938000,0.494331082,0.009403350,-0.017363228,-0.020387761
0.939000,0.494041735,0.009302347,-0.019734591,-0.020472100
0.940000,0.493741716,0.009201580,-0.022100558,-0.020555992
0.941000,0.493431159,0.009101059,-0.024460932,-0.020639425
0.942000,0.493110200,0.009000792,-0.026815512,-0.020722389
0.943000,0.492778974,0.008900789,-0.029164101,-0.020804872
0.944000,0.492437619,0.008801058,-0.031506500,-0.020886862
0.945000,0.492086271,0.008701608,-0.033842509,-0.020968350
0.946000,0.491725068,0.008602448,-0.036171931,-0.021049323
0.947000,0.491354147,0.008503585,-0.038494566,-0.021129770
0.948000,0.490973648,0.008405028,-0.040810216,-0.021209681
0.949000,0.490583710,0.008306785,-0.043118683,-0.021289045
0.950000,0.490184470,0.008208864,-0.045419767,-0.021367851
0.951000,0.489776070,0.008111272,-0.047713271,-0.021446087
0.952000,0.489358649,0.008014018,-0.049998996,-0.021523743
0.953000,0.488932347,0.007917109,-0.052276746,-0.021600809
0.954000,0.488497305,0.007820552,-0.054546321,-0.021677273
0.955000,0.488053665,0.007724355,-0.056807525,-0.021753125
0.956000,0.487601567,0.007628524,-0.059060160,-0.021828355
0.957000,0.487141153,0.007533067,-0.061304029,-0.021902952
0.958000,0.486672564,0.007437991,-0.063538936,-0.021976906
0.959000,0.486195943,0.007343301,-0.065764684,-0.022050206
0.960000,0.485711431,0.007249006,-0.067981077,-0.022122842
0.961000,0.485219172,0.007155111,-0.070187920,-0.022194805
0.962000,0.484719307,0.007061622,-0.072385017,-0.022266084
0.963000,0.484211980,0.006968546,-0.074572173,-0.022336670
0.964000,0.483697332,0.006875889,-0.076749194,-0.022406552
0.965000,0.483175507,0.006783656,-0.078915885,-0.022475722
0.966000,0.482646648,0.006691854,-0.081072054,-0.022544169
0.967000,0.482110897,0.006600487,-0.083217507,-0.022611884
0.968000,0.481568398,0.006509562,-0.085352051,-0.022678857
0.969000,0.481019293,0.006419084,-0.087475495,-0.022745081
0.970000,0.480463726,0.006329057,-0.089587647,-0.022810544
0.971000,0.479901840,0.006239488,-0.091688316,-0.022875240
0.972000,0.479333776,0.006150380,-0.093777311,-0.022939158
0.973000,0.478759680,0.006061739,-0.095854443,-0.023002290
0.974000,0.478179692,0.005973569,-0.097919524,-0.023064628
0.975000,0.477593955,0.005885874,-0.099972363,-0.023126163
0.976000,0.477002613,0.005798660,-0.102012775,-0.023186888
0.977000,0.476405808,0.005711930,-0.104040571,-0.023246793
0.978000,0.475803681,0.005625689,-0.106055565,-0.023305871
0.979000,0.475196375,0.005539940,-0.108057572,-0.023364115
0.980000,0.474584031,0.005454687,-0.110046407,-0.023421516
0.981000,0.473966791,0.005369933,-0.112021885,-0.023478067
0.982000,0.473344797,0.005285684,-0.113983825,-0.023533762
0.983000,0.472718189,0.005201941,-0.115932042,-0.023588592
0.984000,0.472087108,0.005118708,-0.117866357,-0.023642551
0.985000,0.471451695,0.005035989,-0.119786587,-0.023695633
0.986000,0.470812089,0.004953786,-0.121692553,-0.023747830
0.987000,0.470168431,0.004872103,-0.123584077,-0.023799136
0.988000,0.469520859,0.004790941,-0.125460980,-0.023849545
0.989000,0.468869514,0.004710304,-0.127323085,-0.023899051
0.990000,0.468214533,0.004630195,-0.129170217,-0.023947648
0.991000,0.467556054,0.004550615,-0.131002200,-0.023995331
0.992000,0.466894215,0.004471568,-0.132818860,-0.024042093
0.993000,0.466229154,0.004393054,-0.134620025,-0.024087931
0.994000,0.465561008,0.004315077,-0.136405521,-0.024132837
0.995000,0.464889912,0.004237639,-0.138175179,-0.024176809
0.996000,0.464216002,0.004160740,-0.139928829,-0.024219841
0.997000,0.463539414,0.004084383,-0.141666302,-0.024261928
0.998000,0.462860282,0.004008570,-0.143387429,-0.024303067
0.999000,0.462178740,0.003933302,-0.145092046,-0.024343253
1.000000,0.461494922,0.003858580,-0.146779987,-0.024382483
1.001000,0.460808961,0.003784405,-0.148451087,-0.024420753
1.002000,0.460120988,0.003710780,-0.150105184,-0.024458059
1.003000,0.459431136,0.003637704,-0.151742116,-0.024494399
1.004000,0.458739535,0.003565179,-0.153361723,-0.024529769
1.005000,0.458046316,0.003493206,-0.154963845,-0.024564166
1.006000,0.457351608,0.003421785,-0.156548326,-0.024597589
1.007000,0.456655540,0.003350918,-0.158115008,-0.024630035
1.008000,0.455958239,0.003280604,-0.159663736,-0.024661502
1.009000,0.455259834,0.003210845,-0.161194356,-0.024691987
1.010000,0.454560451,0.003141640,-0.162706716,-0.024721490
1.011000,0.453860216,0.003072990,-0.164200664,-0.024750009
1.012000,0.453159253,0.003004895,-0.165676052,-0.024777543
1.013000,0.452457687,0.002937356,-0.167132729,-0.024804091
1.014000,0.451755641,0.002870371,-0.168570551,-0.024829652
1.015000,0.451053237,0.002803942,-0.169989370,-0.024854226
1.016000,0.450350597,0.002738068,-0.171389044,-0.024877813
1.017000,0.449647842,0.002672749,-0.172769429,-0.024900413
1.018000,0.448945091,0.002607985,-0.174130384,-0.024922025
1.019000,0.448242463,0.002543774,-0.175471771,-0.024942652
1.020000,0.447540076,0.002480118,-0.176793450,-0.024962292
1.021000,0.446838048,0.002417015,-0.178095286,-0.024980948
1.022000,0.446136494,0.002354464,-0.179377143,-0.024998620
1.023000,0.445435528,0.002292465,-0.180638889,-0.025015310
1.024000,0.444735266,0.002231018,-0.181880391,-0.025031020
1.025000,0.444035820,0.002170121,-0.183101519,-0.025045752
1.026000,0.443337302,0.002109774,-0.184302145,-0.025059507
1.027000,0.442639823,0.002049975,-0.185482143,-0.025072289
1.028000,0.441943492,0.001990724,-0.186641386,-0.025084100
1.029000,0.441248420,0.001932020,-0.187779751,-0.025094943
1.030000,0.440554712,0.001873861,-0.188897116,-0.025104822
1.031000,0.439862477,0.001816247,-0.189993362,-0.025113739
1.032000,0.439171818,0.001759176,-0.191068370,-0.025121698
1.033000,0.438482842,0.001702647,-0.192122022,-0.025128703
1.034000,0.437795650,0.001646658,-0.193154205,-0.025134759
1.035000,0.437110346,0.001591209,-0.194164804,-0.025139869
1.036000,0.436427029,0.001536298,-0.195153709,-0.025144039
1.037000,0.435745800,0.001481923,-0.196120810,-0.025147273
1.038000,0.435066757,0.001428083,-0.197065998,-0.025149576
1.039000,0.434389998,0.001374777,-0.197989169,-0.025150954
1.040000,0.433715618,0.001322002,-0.198890217,-0.025151413
1.041000,0.433043713,0.001269758,-0.199769040,-0.025150957
1.042000,0.432374375,0.001218043,-0.200625538,-0.025149594
1.043000,0.431707699,0.001166854,-0.201459611,-0.025147329
1.044000,0.431043773,0.001116191,-0.202271164,-0.025144169
1.045000,0.430382689,0.001066051,-0.203060102,-0.025140121
1.046000,0.429724534,0.001016433,-0.203826330,-0.025135191
1.047000,0.429069397,0.000967335,-0.204569758,-0.025129388
1.048000,0.428417363,0.000918755,-0.205290298,-0.025122718
1.049000,0.427768516,0.000870691,-0.205987861,-0.025115189
1.050000,0.427122940,0.000823142,-0.206662363,-0.025106809
1.051000,0.426480717,0.000776106,-0.207313719,-0.025097586
1.052000,0.425841927,0.000729580,-0.207941849,-0.025087528
1.053000,0.425206649,0.000683563,-0.208546673,-0.025076645
1.054000,0.424574962,0.000638053,-0.209128114,-0.025064944
1.055000,0.423946942,0.000593048,-0.209686096,-0.025052435
1.056000,0.423322663,0.000548546,-0.210220546,-0.025039127
1.057000,0.422702200,0.000504544,-0.210731393,-0.025025029
1.058000,0.422085624,0.000461042,-0.211218567,-0.025010151
1.059000,0.421473007,0.000418037,-0.211682000,-0.024994503
1.060000,0.420864418,0.000375527,-0.212121627,-0.024978095
1.061000,0.420259925,0.000333510,-0.212537386,-0.024960937
1.062000,0.419659593,0.000291983,-0.212929215,-0.024943039
1.063000,0.419063490,0.000250946,-0.213297054,-0.024924412
1.064000,0.418471677,0.000210396,-0.213640847,-0.024905067
1.065000,0.417884217,0.000170331,-0.213960539,-0.024885015
1.066000,0.417301171,0.000130749,-0.214256076,-0.024864267
1.067000,0.416722597,0.000091647,-0.214527409,-0.024842835
1.068000,0.416148554,0.000053025,-0.214774487,-0.024820729
1.069000,0.415579098,0.000014880,-0.214997266,-0.024797963
1.070000,0.415014284,-0.000022790,-0.215195699,-0.024774546
1.071000,0.414454164,-0.000059988,-0.215369746,-0.024750493
1.072000,0.413898790,-0.000096714,-0.215519365,-0.024725814
1.073000,0.413348212,-0.000132971,-0.215644519,-0.024700522
1.074000,0.412802479,-0.000168762,-0.215745171,-0.024674631
1.075000,0.412261639,-0.000204087,-0.215821289,-0.024648152
1.076000,0.411725736,-0.000238949,-0.215872840,-0.024621098
1.077000,0.411194814,-0.000273350,-0.215899794,-0.024593482
1.078000,0.410668917,-0.000307291,-0.215902125,-0.024565319
1.079000,0.410148084,-0.000340775,-0.215879807,-0.024536620
1.080000,0.409632356,-0.000373804,-0.215832818,-0.024507399
1.081000,0.409121769,-0.000406379,-0.215761136,-0.024477671
1.082000,0.408616361,-0.000438502,-0.215664743,-0.024447447
1.083000,0.408116166,-0.000470175,-0.215543622,-0.024416744
1.084000,0.407621217,-0.000501400,-0.215397760,-0.024385573
1.085000,0.407131545,-0.000532179,-0.215227143,-0.024353950
1.086000,0.406647181,-0.000562513,-0.215031763,-0.024321889
1.087000,0.406168153,-0.000592405,-0.214811611,-0.024289404
1.088000,0.405694487,-0.000621855,-0.214566682,-0.024256508
1.089000,0.405226209,-0.000650867,-0.214296973,-0.024223218
1.090000,0.404763343,-0.000679440,-0.214002482,-0.024189547
1.091000,0.404305910,-0.000707578,-0.213683211,-0.024155510
1.092000,0.403853931,-0.000735282,-0.213339163,-0.024121121
1.093000,0.403407425,-0.000762553,-0.212970343,-0.024086397
1.094000,0.402966409,-0.000789393,-0.212576760,-0.024051351
1.095000,0.402530898,-0.000815804,-0.212158422,-0.024015998
1.096000,0.402100907,-0.000841787,-0.211715342,-0.023980354
1.097000,0.401676449,-0.000867344,-0.211247535,-0.023944434
1.098000,0.401257534,-0.000892476,-0.210755016,-0.023908252
1.099000,0.400844171,-0.000917185,-0.210237805,-0.023871825
1.100000,0.400436369,-0.000941472,-0.209695922,-0.023835167
1.101000,0.400034132,-0.000965339,-0.209129390,-0.023798294
1.102000,0.399637467,-0.000988788,-0.208538236,-0.023761221
1.103000,0.399246375,-0.001011818,-0.207922485,-0.023723963
1.104000,0.398860859,-0.001034433,-0.207282168,-0.023686537
1.105000,0.398480917,-0.001056633,-0.206617317,-0.023648957
1.106000,0.398106549,-0.001078420,-0.205927966,-0.023611238
1.107000,0.397737750,-0.001099795,-0.205214151,-0.023573397
1.108000,0.397374516,-0.001120759,-0.204475910,-0.023535449
1.109000,0.397016840,-0.001141313,-0.203713284,-0.023497410
1.110000,0.396664714,-0.001161460,-0.202926315,-0.023459294
1.111000,0.396318128,-0.001181199,-0.202115050,-0.023421117
1.112000,0.395977071,-0.001200533,-0.201279534,-0.023382895
1.113000,0.395641530,-0.001219461,-0.200419817,-0.023344644
1.114000,0.395311491,-0.001237987,-0.199535950,-0.023306378
1.115000,0.394986938,-0.001256109,-0.198627988,-0.023268113
1.116000,0.394667852,-0.001273831,-0.197695985,-0.023229865
1.117000,0.394354216,-0.001291152,-0.196740000,-0.023191648
1.118000,0.394046009,-0.001308074,-0.195760093,-0.023153479
1.119000,0.393743207,-0.001324598,-0.194756325,-0.023115372
1.120000,0.393445788,-0.001340724,-0.193728762,-0.023077343
1.121000,0.393153726,-0.001356455,-0.192677469,-0.023039406
1.122000,0.392866995,-0.001371790,-0.191602515,-0.023001577
1.123000,0.392585566,-0.001386731,-0.190503970,-0.022963871
1.124000,0.392309409,-0.001401278,-0.189381908,-0.022926302
1.125000,0.392038493,-0.001415433,-0.188236403,-0.022888886
1.126000,0.391772785,-0.001429196,-0.187067532,-0.022851638
1.127000,0.391512251,-0.001442568,-0.185875374,-0.022814571
1.128000,0.391256855,-0.001455551,-0.184660010,-0.022777701
1.129000,0.391006559,-0.001468144,-0.183421523,-0.022741042
1.130000,0.390761325,-0.001480349,-0.182159999,-0.022704608
1.131000,0.390521113,-0.001492166,-0.180875524,-0.022668414
1.132000,0.390285880,-0.001503596,-0.179568188,-0.022632474
1.133000,0.390055584,-0.001514640,-0.178238082,-0.022596802
1.134000,0.389830179,-0.001525299,-0.176885299,-0.022561411
1.135000,0.389609620,-0.001535573,-0.175509935,-0.022526316
1.136000,0.389393860,-0.001545463,-0.174112087,-0.022491530
1.137000,0.389182849,-0.001554970,-0.172691855,-0.022457067
1.138000,0.388976536,-0.001564094,-0.171249339,-0.022422940
1.139000,0.388774871,-0.001572837,-0.169784642,-0.022389162
1.140000,0.388577799,-0.001581197,-0.168297871,-0.022355746
1.141000,0.388385267,-0.001589177,-0.166789131,-0.022322706
1.142000,0.388197218,-0.001596777,-0.165258533,-0.022290053
1.143000,0.388013595,-0.001603997,-0.163706187,-0.022257801
1.144000,0.387834339,-0.001610839,-0.162132206,-0.022225961
1.145000,0.387659390,-0.001617302,-0.160536705,-0.022194547
1.146000,0.387488687,-0.001623386,-0.158919801,-0.022163570
1.147000,0.387322168,-0.001629094,-0.157281612,-0.022133041
1.148000,0.387159767,-0.001634425,-0.155622259,-0.022102973
1.149000,0.387001420,-0.001639380,-0.153941863,-0.022073378
1.150000,0.386847060,-0.001643959,-0.152240550,-0.022044265
1.151000,0.386696618,-0.001648162,-0.150518445,-0.022015646
1.152000,0.386550027,-0.001651991,-0.148775675,-0.021987533
1.153000,0.386407215,-0.001655446,-0.147012371,-0.021959936
1.154000,0.386268111,-0.001658527,-0.145228664,-0.021932864
1.155000,0.386132641,-0.001661235,-0.143424687,-0.021906329
1.156000,0.386000732,-0.001663570,-0.141600575,-0.021880341
1.157000,0.385872307,-0.001665533,-0.139756464,-0.021854908
1.158000,0.385747291,-0.001667124,-0.137892492,-0.021830041
1.159000,0.385625605,-0.001668344,-0.136008801,-0.021805749
1.160000,0.385507171,-0.001669193,-0.134105531,-0.021782041
1.161000,0.385391907,-0.001669671,-0.132182827,-0.021758925
1.162000,0.385279734,-0.001669780,-0.130240833,-0.021736411
1.163000,0.385170568,-0.001669519,-0.128279695,-0.021714506
1.164000,0.385064326,-0.001668889,-0.126299563,-0.021693218
1.165000,0.384960923,-0.001667891,-0.124300587,-0.021672556
1.166000,0.384860273,-0.001666525,-0.122282918,-0.021652527
1.167000,0.384762289,-0.001664791,-0.120246709,-0.021633139
1.168000,0.384666883,-0.001662690,-0.118192115,-0.021614397
1.169000,0.384573967,-0.001660222,-0.116119293,-0.021596309
1.170000,0.384483450,-0.001657388,-0.114028400,-0.021578882
1.171000,0.384395241,-0.001654188,-0.111919597,-0.021562121
1.172000,0.384309247,-0.001650623,-0.109793043,-0.021546033
1.173000,0.384225377,-0.001646694,-0.107648901,-0.021530623
1.174000,0.384143534,-0.001642400,-0.105487335,-0.021515897
1.175000,0.384063626,-0.001637742,-0.103308511,-0.021501859
1.176000,0.383985554,-0.001632721,-0.101112595,-0.021488515
1.177000,0.383909223,-0.001627337,-0.098899756,-0.021475868
1.178000,0.383834535,-0.001621591,-0.096670162,-0.021463924
1.179000,0.383761389,-0.001615482,-0.094423986,-0.021452687
1.180000,0.383689688,-0.001609013,-0.092161399,-0.021442159
1.181000,0.383619330,-0.001602183,-0.089882576,-0.021432344
1.182000,0.383550214,-0.001594992,-0.087587690,-0.021423245
1.183000,0.383482237,-0.001587442,-0.085276920,-0.021414866
1.184000,0.383415296,-0.001579532,-0.082950441,-0.021407208
1.185000,0.383349288,-0.001571264,-0.080608433,-0.021400274
1.186000,0.383284107,-0.001562637,-0.078251077,-0.021394065
1.187000,0.383219648,-0.001553653,-0.075878553,-0.021388584
1.188000,0.383155805,-0.001544312,-0.073491044,-0.021383831
1.189000,0.383092471,-0.001534614,-0.071088735,-0.021379808
1.190000,0.383029537,-0.001524561,-0.068671809,-0.021376515
1.191000,0.382966895,-0.001514152,-0.066240454,-0.021373952
1.192000,0.382904437,-0.001503388,-0.063794856,-0.021372120
1.193000,0.382842052,-0.001492271,-0.061335203,-0.021371018
1.194000,0.382779629,-0.001480799,-0.058861686,-0.021370647
1.195000,0.382717058,-0.001468975,-0.056374495,-0.021371004
1.196000,0.382654227,-0.001456799,-0.053873821,-0.021372089
1.197000,0.382591023,-0.001444271,-0.051359857,-0.021373901
1.198000,0.382527334,-0.001431392,-0.048832797,-0.021376438
1.199000,0.382463045,-0.001418162,-0.046292835,-0.021379698
1.200000,0.382398042,-0.001404583,-0.043740167,-0.021383678
1.201000,0.382332212,-0.001390655,-0.041174990,-0.021388375
1.202000,0.382265438,-0.001376378,-0.038597500,-0.021393788
1.203000,0.382197606,-0.001361753,-0.036007897,-0.021399912
1.204000,0.382128598,-0.001346782,-0.033406380,-0.021406745
1.205000,0.382058298,-0.001331464,-0.030793149,-0.021414282
1.206000,0.381986590,-0.001315801,-0.028168404,-0.021422519
1.207000,0.381913355,-0.001299792,-0.025532349,-0.021431452
1.208000,0.381838476,-0.001283440,-0.022885185,-0.021441076
1.209000,0.381761834,-0.001266743,-0.020227115,-0.021451386
1.210000,0.381683312,-0.001249704,-0.017558345,-0.021462377
1.211000,0.381602788,-0.001232323,-0.014879079,-0.021474044
1.212000,0.381520146,-0.001214601,-0.012189522,-0.021486380
1.213000,0.381435264,-0.001196538,-0.009489881,-0.021499379
1.214000,0.381348023,-0.001178135,-0.006780364,-0.021513036
1.215000,0.381258302,-0.001159393,-0.004061177,-0.021527342
1.216000,0.381165981,-0.001140313,-0.001332529,-0.021542292
1.217000,0.381070940,-0.001120895,0.001405372,-0.021557879
1.218000,0.380973057,-0.001101140,0.004152314,-0.021574093
1.219000,0.380872211,-0.001081049,0.006908090,-0.021590929
1.220000,0.380768281,-0.001060623,0.009672487,-0.021608377
1.221000,0.380661145,-0.001039862,0.012445295,-0.021626430
1.222000,0.380550682,-0.001018768,0.015226302,-0.021645079
1.223000,0.380436770,-0.000997340,0.018015296,-0.021664315
1.224000,0.380319288,-0.000975581,0.020812065,-0.021684130
1.225000,0.380198112,-0.000953489,0.023616395,-0.021704513
1.226000,0.380073122,-0.000931068,0.026428073,-0.021725455
1.227000,0.379944194,-0.000908316,0.029246886,-0.021746947
1.228000,0.379811208,-0.000885235,0.032072619,-0.021768978
1.229000,0.379674041,-0.000861826,0.034905057,-0.021791538
1.230000,0.379532571,-0.000838089,0.037743986,-0.021814617
1.231000,0.379386675,-0.000814025,0.040589191,-0.021838204
1.232000,0.379236233,-0.000789635,0.043440456,-0.021862288
1.233000,0.379081122,-0.000764920,0.046297566,-0.021886857
1.234000,0.378921220,-0.000739881,0.049160305,-0.021911901
1.235000,0.378756405,-0.000714517,0.052028456,-0.021937408
1.236000,0.378586557,-0.000688831,0.054901804,-0.021963366
1.237000,0.378411553,-0.000662822,0.057780131,-0.021989763
1.238000,0.378231273,-0.000636491,0.060663223,-0.022016586
1.239000,0.378045594,-0.000609840,0.063550860,-0.022043824
1.240000,0.377854398,-0.000582869,0.066442828,-0.022071464
1.241000,0.377657562,-0.000555578,0.069338909,-0.022099493
1.242000,0.377454967,-0.000527968,0.072238886,-0.022127898
1.243000,0.377246493,-0.000500041,0.075142542,-0.022156665
1.244000,0.377032019,-0.000471796,0.078049660,-0.022185783
1.245000,0.376811426,-0.000443234,0.080960024,-0.022215236
1.246000,0.376584596,-0.000414356,0.083873416,-0.022245012
1.247000,0.376351408,-0.000385163,0.086789619,-0.022275096
1.248000,0.376111746,-0.000355655,0.089708417,-0.022305475
1.249000,0.375865490,-0.000325833,0.092629594,-0.022336135
1.250000,0.375612524,-0.000295697,0.095552932,-0.022367062
1.251000,0.375352729,-0.000265248,0.098478215,-0.022398240
1.252000,0.375085990,-0.000234487,0.101405227,-0.022429656
1.253000,0.374812189,-0.000203414,0.104333752,-0.022461295
1.254000,0.374531212,-0.000172030,0.107263575,-0.022493142
1.255000,0.374242942,-0.000140335,0.110194479,-0.022525182
1.256000,0.373947265,-0.000108330,0.113126249,-0.022557401
1.257000,0.373644067,-0.000076015,0.116058671,-0.022589783
1.258000,0.373333234,-0.000043391,0.118991529,-0.022622313
1.259000,0.373014652,-0.000010458,0.121924609,-0.022654976
1.260000,0.372688210,0.000022784,0.124857698,-0.022687756
1.261000,0.372353795,0.000056334,0.127790581,-0.022720638
1.262000,0.372011296,0.000090191,0.130723045,-0.022753607
1.263000,0.371660603,0.000124355,0.133654878,-0.022786647
1.264000,0.371301605,0.000158827,0.136585867,-0.022819742
1.265000,0.370934193,0.000193605,0.139515799,-0.022852876
1.266000,0.370558260,0.000228689,0.142444464,-0.022886035
1.267000,0.370173696,0.000264080,0.145371650,-0.022919201
1.268000,0.369780394,0.000299776,0.148297147,-0.022952359
1.269000,0.369378250,0.000335778,0.151220745,-0.022985493
1.270000,0.368967156,0.000372085,0.154142235,-0.023018587
1.271000,0.368547009,0.000408697,0.157061407,-0.023051626
1.272000,0.368117703,0.000445614,0.159978054,-0.023084593
1.273000,0.367679137,0.000482837,0.162891968,-0.023117472
1.274000,0.367231209,0.000520364,0.165802942,-0.023150247
1.275000,0.366773815,0.000558196,0.168710770,-0.023182902
1.276000,0.366306857,0.000596332,0.171615246,-0.023215421
1.277000,0.365830235,0.000634774,0.174516165,-0.023247788
1.278000,0.365343849,0.000673520,0.177413323,-0.023279988
1.279000,0.364847603,0.000712571,0.180306517,-0.023312003
1.280000,0.364341400,0.000751927,0.183195545,-0.023343818
1.281000,0.363825143,0.000791588,0.186080203,-0.023375418
1.282000,0.363298738,0.000831554,0.188960292,-0.023406785
1.283000,0.362762092,0.000871825,0.191835611,-0.023437905
1.284000,0.362215111,0.000912402,0.194705960,-0.023468762
1.285000,0.361657704,0.000953284,0.197571142,-0.023499339
1.286000,0.361089780,0.000994473,0.200430958,-0.023529620
1.287000,0.360511250,0.001035967,0.203285212,-0.023559591
1.288000,0.359922025,0.001077769,0.206133708,-0.023589236
1.289000,0.359322018,0.001119877,0.208976252,-0.023618538
1.290000,0.358711142,0.001162292,0.211812648,-0.023647483
1.291000,0.358089314,0.001205016,0.214642706,-0.023676055
1.292000,0.357456447,0.001248047,0.217466232,-0.023704239
1.293000,0.356812461,0.001291387,0.220283035,-0.023732020
1.294000,0.356157273,0.001335036,0.223092927,-0.023759382
1.295000,0.355490802,0.001378995,0.225895718,-0.023786310
1.296000,0.354812971,0.001423264,0.228691220,-0.023812790
1.297000,0.354123700,0.001467844,0.231479247,-0.023838806
1.298000,0.353422913,0.001512736,0.234259614,-0.023864344
1.299000,0.352710535,0.001557939,0.237032135,-0.023889389
1.300000,0.351986491,0.001603455,0.239796629,-0.023913928
1.301000,0.351250709,0.001649285,0.242552912,-0.023937944
1.302000,0.350503117,0.001695429,0.245300804,-0.023961425
1.303000,0.349743645,0.001741888,0.248040126,-0.023984356
1.304000,0.348972224,0.001788663,0.250770698,-0.024006724
1.305000,0.348188787,0.001835755,0.253492344,-0.024028513
1.306000,0.347393266,0.001883164,0.256204888,-0.024049712
1.307000,0.346585598,0.001930891,0.258908155,-0.024070305
1.308000,0.345765718,0.001978938,0.261601971,-0.024090281
1.309000,0.344933566,0.002027304,0.264286165,-0.024109625
1.310000,0.344089080,0.002075992,0.266960565,-0.024128325
1.311000,0.343232200,0.002125002,0.269625003,-0.024146367
1.312000,0.342362870,0.002174336,0.272279310,-0.024163740
1.313000,0.341481033,0.002223993,0.274923320,-0.024180430
1.314000,0.340586634,0.002273976,0.277556866,-0.024196426
1.315000,0.339679620,0.002324285,0.280179786,-0.024211714
1.316000,0.338759938,0.002374922,0.282791916,-0.024226284
1.317000,0.337827539,0.002425887,0.285393096,-0.024240124
1.318000,0.336882373,0.002477182,0.287983166,-0.024253221
1.319000,0.335924394,0.002528807,0.290561967,-0.024265564
1.320000,0.334953555,0.002580765,0.293129343,-0.024277143
1.321000,0.333969811,0.002633056,0.295685138,-0.024287946
1.322000,0.332973121,0.002685681,0.298229200,-0.024297962
1.323000,0.331963443,0.002738642,0.300761375,-0.024307181
1.324000,0.330940737,0.002791940,0.303281513,-0.024315593
1.325000,0.329904966,0.002845576,0.305789464,-0.024323187
1.326000,0.328856092,0.002899551,0.308285082,-0.024329954
1.327000,0.327794082,0.002953867,0.310768219,-0.024335883
1.328000,0.326718902,0.003008526,0.313238733,-0.024340966
1.329000,0.325630520,0.003063527,0.315696478,-0.024345193
1.330000,0.324528906,0.003118873,0.318141315,-0.024348554
1.331000,0.323414033,0.003174565,0.320573104,-0.024351042
1.332000,0.322285872,0.003230604,0.322991706,-0.024352647
1.333000,0.321144401,0.003286992,0.325396986,-0.024353361
1.334000,0.319989594,0.003343730,0.327788808,-0.024353177
1.335000,0.318821430,0.003400818,0.330167040,-0.024352086
1.336000,0.317639890,0.003458260,0.332531550,-0.024350080
1.337000,0.316444955,0.003516055,0.334882209,-0.024347152
1.338000,0.315236608,0.003574205,0.337218887,-0.024343296
1.339000,0.314014835,0.003632712,0.339541460,-0.024338503
1.340000,0.312779622,0.003691577,0.341849803,-0.024332768
1.341000,0.311530958,0.003750801,0.344143792,-0.024326084
1.342000,0.310268833,0.003810385,0.346423308,-0.024318445
1.343000,0.308993239,0.003870331,0.348688229,-0.024309844
1.344000,0.307704170,0.003930640,0.350938439,-0.024300277
1.345000,0.306401622,0.003991313,0.353173823,-0.024289737
1.346000,0.305085591,0.004052352,0.355394265,-0.024278220
1.347000,0.303756076,0.004113758,0.357599655,-0.024265721
1.348000,0.302413079,0.004175531,0.359789881,-0.024252234
1.349000,0.301056601,0.004237674,0.361964834,-0.024237756
1.350000,0.299686647,0.004300187,0.364124409,-0.024222282
1.351000,0.298303224,0.004363071,0.366268500,-0.024205809
1.352000,0.296906338,0.004426328,0.368397004,-0.024188333
1.353000,0.295495999,0.004489959,0.370509819,-0.024169850
1.354000,0.294072220,0.004553964,0.372606847,-0.024150357
1.355000,0.292635012,0.004618346,0.374687990,-0.024129851
1.356000,0.291184392,0.004683104,0.376753152,-0.024108330
1.357000,0.289720375,0.004748240,0.378802238,-0.024085791
1.358000,0.288242980,0.004813755,0.380835158,-0.024062233
1.359000,0.286752229,0.004879649,0.382851822,-0.024037653
1.360000,0.285248142,0.004945924,0.384852140,-0.024012049
